Percentile,Age,cohort,value,data_source,Asset
70,39,2006-2015,3.693,DYNASIM,Total Assets
70,40,2006-2015,4.071,DYNASIM,Total Assets
70,41,2006-2015,4.384,DYNASIM,Total Assets
70,42,2006-2015,4.517,DYNASIM,Total Assets
70,43,2006-2015,4.953,DYNASIM,Total Assets
70,44,2006-2015,5.246,DYNASIM,Total Assets
70,45,2006-2015,5.444,DYNASIM,Total Assets
70,46,2006-2015,5.754,DYNASIM,Total Assets
70,47,2006-2015,6.221,DYNASIM,Total Assets
70,48,2006-2015,6.572,DYNASIM,Total Assets
70,49,2006-2015,6.834,DYNASIM,Total Assets
70,50,2006-2015,7.212,DYNASIM,Total Assets
70,51,2006-2015,7.598,DYNASIM,Total Assets
70,52,2006-2015,7.967,DYNASIM,Total Assets
70,53,2006-2015,8.345,DYNASIM,Total Assets
70,54,2006-2015,8.679,DYNASIM,Total Assets
70,55,2006-2015,9.138,DYNASIM,Total Assets
70,56,2006-2015,9.534,DYNASIM,Total Assets
70,57,2006-2015,9.856,DYNASIM,Total Assets
70,58,2006-2015,10.206,DYNASIM,Total Assets
70,59,2006-2015,10.583,DYNASIM,Total Assets
70,60,2006-2015,10.856,DYNASIM,Total Assets
70,61,2006-2015,11.119,DYNASIM,Total Assets
70,62,2006-2015,11.299,DYNASIM,Total Assets
70,63,2006-2015,11.485,DYNASIM,Total Assets
70,64,2006-2015,11.556,DYNASIM,Total Assets
70,65,2006-2015,11.548,DYNASIM,Total Assets
70,66,2006-2015,11.533,DYNASIM,Total Assets
70,67,2006-2015,11.472,DYNASIM,Total Assets
70,68,2006-2015,11.495,DYNASIM,Total Assets
70,69,2006-2015,11.486,DYNASIM,Total Assets
70,70,2006-2015,11.356,DYNASIM,Total Assets
70,71,2006-2015,11.169,DYNASIM,Total Assets
70,72,2006-2015,11.044,DYNASIM,Total Assets
70,73,2006-2015,10.911,DYNASIM,Total Assets
70,74,2006-2015,10.758,DYNASIM,Total Assets
70,75,2006-2015,10.579,DYNASIM,Total Assets
70,76,2006-2015,10.465,DYNASIM,Total Assets
70,77,2006-2015,10.282,DYNASIM,Total Assets
70,78,2006-2015,10.082,DYNASIM,Total Assets
70,79,2006-2015,10.029,DYNASIM,Total Assets
70,80,2006-2015,10.269,DYNASIM,Total Assets
70,81,2006-2015,10.537,DYNASIM,Total Assets
70,82,2006-2015,NA,DYNASIM,Total Assets
70,83,2006-2015,NA,DYNASIM,Total Assets
70,84,2006-2015,NA,DYNASIM,Total Assets
70,85,2006-2015,NA,DYNASIM,Total Assets
70,86,2006-2015,NA,DYNASIM,Total Assets
70,87,2006-2015,NA,DYNASIM,Total Assets
70,88,2006-2015,NA,DYNASIM,Total Assets
70,89,2006-2015,NA,DYNASIM,Total Assets
70,90,2006-2015,NA,DYNASIM,Total Assets
70,91,2006-2015,NA,DYNASIM,Total Assets
70,92,2006-2015,NA,DYNASIM,Total Assets
80,30,2006-2015,2.665,DYNASIM,Total Assets
80,31,2006-2015,3.062,DYNASIM,Total Assets
80,32,2006-2015,3.279,DYNASIM,Total Assets
80,33,2006-2015,3.738,DYNASIM,Total Assets
80,34,2006-2015,4.036,DYNASIM,Total Assets
80,35,2006-2015,4.367,DYNASIM,Total Assets
80,36,2006-2015,4.689,DYNASIM,Total Assets
80,37,2006-2015,5.012,DYNASIM,Total Assets
80,38,2006-2015,5.369,DYNASIM,Total Assets
80,39,2006-2015,5.705,DYNASIM,Total Assets
80,40,2006-2015,6.295,DYNASIM,Total Assets
80,41,2006-2015,6.831,DYNASIM,Total Assets
80,42,2006-2015,7.166,DYNASIM,Total Assets
80,43,2006-2015,7.717,DYNASIM,Total Assets
80,44,2006-2015,8.28,DYNASIM,Total Assets
80,45,2006-2015,8.633,DYNASIM,Total Assets
80,46,2006-2015,9.241,DYNASIM,Total Assets
80,47,2006-2015,9.745,DYNASIM,Total Assets
80,48,2006-2015,10.514,DYNASIM,Total Assets
80,49,2006-2015,10.992,DYNASIM,Total Assets
80,50,2006-2015,11.441,DYNASIM,Total Assets
80,51,2006-2015,12.085,DYNASIM,Total Assets
80,52,2006-2015,12.695,DYNASIM,Total Assets
80,53,2006-2015,13.276,DYNASIM,Total Assets
80,54,2006-2015,13.842,DYNASIM,Total Assets
80,55,2006-2015,14.499,DYNASIM,Total Assets
80,56,2006-2015,15.154,DYNASIM,Total Assets
80,57,2006-2015,15.685,DYNASIM,Total Assets
80,58,2006-2015,16.268,DYNASIM,Total Assets
80,59,2006-2015,16.951,DYNASIM,Total Assets
80,60,2006-2015,17.395,DYNASIM,Total Assets
80,61,2006-2015,17.71,DYNASIM,Total Assets
80,62,2006-2015,18.051,DYNASIM,Total Assets
80,63,2006-2015,18.37,DYNASIM,Total Assets
80,64,2006-2015,18.483,DYNASIM,Total Assets
80,65,2006-2015,18.554,DYNASIM,Total Assets
80,66,2006-2015,18.503,DYNASIM,Total Assets
80,67,2006-2015,18.314,DYNASIM,Total Assets
80,68,2006-2015,18.328,DYNASIM,Total Assets
80,69,2006-2015,18.257,DYNASIM,Total Assets
80,70,2006-2015,18.037,DYNASIM,Total Assets
80,71,2006-2015,17.799,DYNASIM,Total Assets
80,72,2006-2015,17.454,DYNASIM,Total Assets
80,73,2006-2015,17.145,DYNASIM,Total Assets
80,74,2006-2015,16.926,DYNASIM,Total Assets
80,75,2006-2015,16.555,DYNASIM,Total Assets
80,76,2006-2015,16.258,DYNASIM,Total Assets
80,77,2006-2015,16.151,DYNASIM,Total Assets
80,78,2006-2015,15.807,DYNASIM,Total Assets
80,79,2006-2015,15.993,DYNASIM,Total Assets
80,80,2006-2015,16.222,DYNASIM,Total Assets
80,81,2006-2015,16.524,DYNASIM,Total Assets
80,82,2006-2015,NA,DYNASIM,Total Assets
80,83,2006-2015,NA,DYNASIM,Total Assets
80,84,2006-2015,NA,DYNASIM,Total Assets
80,85,2006-2015,NA,DYNASIM,Total Assets
80,86,2006-2015,NA,DYNASIM,Total Assets
80,87,2006-2015,NA,DYNASIM,Total Assets
80,88,2006-2015,NA,DYNASIM,Total Assets
80,89,2006-2015,NA,DYNASIM,Total Assets
80,90,2006-2015,NA,DYNASIM,Total Assets
80,91,2006-2015,NA,DYNASIM,Total Assets
80,92,2006-2015,NA,DYNASIM,Total Assets
90,30,2006-2015,4.798,DYNASIM,Total Assets
90,31,2006-2015,5.427,DYNASIM,Total Assets
90,32,2006-2015,5.92,DYNASIM,Total Assets
90,33,2006-2015,6.74,DYNASIM,Total Assets
90,34,2006-2015,7.27,DYNASIM,Total Assets
90,35,2006-2015,7.92,DYNASIM,Total Assets
90,36,2006-2015,8.744,DYNASIM,Total Assets
90,37,2006-2015,9.1,DYNASIM,Total Assets
90,38,2006-2015,10.432,DYNASIM,Total Assets
90,39,2006-2015,10.586,DYNASIM,Total Assets
90,40,2006-2015,11.659,DYNASIM,Total Assets
90,41,2006-2015,13.033,DYNASIM,Total Assets
90,42,2006-2015,13.817,DYNASIM,Total Assets
90,43,2006-2015,14.594,DYNASIM,Total Assets
90,44,2006-2015,15.486,DYNASIM,Total Assets
90,45,2006-2015,16.802,DYNASIM,Total Assets
90,46,2006-2015,17.889,DYNASIM,Total Assets
90,47,2006-2015,18.119,DYNASIM,Total Assets
90,48,2006-2015,19.914,DYNASIM,Total Assets
90,49,2006-2015,21.035,DYNASIM,Total Assets
90,50,2006-2015,22.279,DYNASIM,Total Assets
90,51,2006-2015,23.483,DYNASIM,Total Assets
90,52,2006-2015,24.112,DYNASIM,Total Assets
90,53,2006-2015,25.215,DYNASIM,Total Assets
90,54,2006-2015,25.958,DYNASIM,Total Assets
90,55,2006-2015,27.217,DYNASIM,Total Assets
90,56,2006-2015,28.265,DYNASIM,Total Assets
90,57,2006-2015,29.162,DYNASIM,Total Assets
90,58,2006-2015,30.171,DYNASIM,Total Assets
90,59,2006-2015,31.021,DYNASIM,Total Assets
90,60,2006-2015,31.861,DYNASIM,Total Assets
90,61,2006-2015,32.28,DYNASIM,Total Assets
90,62,2006-2015,33.026,DYNASIM,Total Assets
90,63,2006-2015,33.575,DYNASIM,Total Assets
90,64,2006-2015,33.958,DYNASIM,Total Assets
90,65,2006-2015,34.109,DYNASIM,Total Assets
90,66,2006-2015,33.889,DYNASIM,Total Assets
90,67,2006-2015,33.656,DYNASIM,Total Assets
90,68,2006-2015,33.25,DYNASIM,Total Assets
90,69,2006-2015,33.123,DYNASIM,Total Assets
90,70,2006-2015,32.685,DYNASIM,Total Assets
90,71,2006-2015,32.298,DYNASIM,Total Assets
90,72,2006-2015,31.709,DYNASIM,Total Assets
90,73,2006-2015,30.872,DYNASIM,Total Assets
90,74,2006-2015,30.137,DYNASIM,Total Assets
90,75,2006-2015,29.746,DYNASIM,Total Assets
90,76,2006-2015,29.049,DYNASIM,Total Assets
90,77,2006-2015,28.801,DYNASIM,Total Assets
90,78,2006-2015,28.423,DYNASIM,Total Assets
90,79,2006-2015,28.785,DYNASIM,Total Assets
90,80,2006-2015,28.515,DYNASIM,Total Assets
90,81,2006-2015,28.962,DYNASIM,Total Assets
90,82,2006-2015,NA,DYNASIM,Total Assets
90,83,2006-2015,NA,DYNASIM,Total Assets
90,84,2006-2015,NA,DYNASIM,Total Assets
90,85,2006-2015,NA,DYNASIM,Total Assets
90,86,2006-2015,NA,DYNASIM,Total Assets
90,87,2006-2015,NA,DYNASIM,Total Assets
90,88,2006-2015,NA,DYNASIM,Total Assets
90,89,2006-2015,NA,DYNASIM,Total Assets
90,90,2006-2015,NA,DYNASIM,Total Assets
90,91,2006-2015,NA,DYNASIM,Total Assets
90,92,2006-2015,NA,DYNASIM,Total Assets
95,30,2006-2015,8.04,DYNASIM,Total Assets
95,31,2006-2015,9.603,DYNASIM,Total Assets
95,32,2006-2015,10.645,DYNASIM,Total Assets
95,33,2006-2015,11.498,DYNASIM,Total Assets
95,34,2006-2015,13.302,DYNASIM,Total Assets
95,35,2006-2015,13.917,DYNASIM,Total Assets
95,36,2006-2015,15.048,DYNASIM,Total Assets
95,37,2006-2015,16.126,DYNASIM,Total Assets
95,38,2006-2015,18.422,DYNASIM,Total Assets
95,39,2006-2015,18.605,DYNASIM,Total Assets
95,40,2006-2015,20.476,DYNASIM,Total Assets
95,41,2006-2015,22.093,DYNASIM,Total Assets
95,42,2006-2015,23.1,DYNASIM,Total Assets
95,43,2006-2015,24.829,DYNASIM,Total Assets
95,44,2006-2015,26.32,DYNASIM,Total Assets
95,45,2006-2015,28.813,DYNASIM,Total Assets
95,46,2006-2015,28.291,DYNASIM,Total Assets
95,47,2006-2015,30.082,DYNASIM,Total Assets
95,48,2006-2015,34.495,DYNASIM,Total Assets
95,49,2006-2015,35.574,DYNASIM,Total Assets
95,50,2006-2015,36.518,DYNASIM,Total Assets
95,51,2006-2015,38.523,DYNASIM,Total Assets
95,52,2006-2015,39.631,DYNASIM,Total Assets
95,53,2006-2015,41.26,DYNASIM,Total Assets
95,54,2006-2015,42.553,DYNASIM,Total Assets
95,55,2006-2015,43.904,DYNASIM,Total Assets
95,56,2006-2015,45.476,DYNASIM,Total Assets
95,57,2006-2015,46.647,DYNASIM,Total Assets
95,58,2006-2015,48.621,DYNASIM,Total Assets
95,59,2006-2015,50.38,DYNASIM,Total Assets
95,60,2006-2015,52.05,DYNASIM,Total Assets
95,61,2006-2015,52.646,DYNASIM,Total Assets
95,62,2006-2015,53.977,DYNASIM,Total Assets
95,63,2006-2015,54.597,DYNASIM,Total Assets
95,64,2006-2015,55.623,DYNASIM,Total Assets
95,65,2006-2015,55.168,DYNASIM,Total Assets
95,66,2006-2015,55.081,DYNASIM,Total Assets
95,67,2006-2015,54.249,DYNASIM,Total Assets
95,68,2006-2015,53.829,DYNASIM,Total Assets
95,69,2006-2015,53.735,DYNASIM,Total Assets
95,70,2006-2015,53.004,DYNASIM,Total Assets
95,71,2006-2015,52.28,DYNASIM,Total Assets
95,72,2006-2015,51.199,DYNASIM,Total Assets
95,73,2006-2015,49.647,DYNASIM,Total Assets
95,74,2006-2015,47.982,DYNASIM,Total Assets
95,75,2006-2015,47.033,DYNASIM,Total Assets
95,76,2006-2015,46.183,DYNASIM,Total Assets
95,77,2006-2015,45.42,DYNASIM,Total Assets
95,78,2006-2015,44.005,DYNASIM,Total Assets
95,79,2006-2015,44.613,DYNASIM,Total Assets
95,80,2006-2015,43.702,DYNASIM,Total Assets
95,81,2006-2015,42.757,DYNASIM,Total Assets
95,82,2006-2015,NA,DYNASIM,Total Assets
95,83,2006-2015,NA,DYNASIM,Total Assets
95,84,2006-2015,NA,DYNASIM,Total Assets
95,85,2006-2015,NA,DYNASIM,Total Assets
95,86,2006-2015,NA,DYNASIM,Total Assets
95,87,2006-2015,NA,DYNASIM,Total Assets
95,88,2006-2015,NA,DYNASIM,Total Assets
95,89,2006-2015,NA,DYNASIM,Total Assets
95,90,2006-2015,NA,DYNASIM,Total Assets
95,91,2006-2015,NA,DYNASIM,Total Assets
95,92,2006-2015,NA,DYNASIM,Total Assets
98,30,2006-2015,16.308,DYNASIM,Total Assets
98,31,2006-2015,18.894,DYNASIM,Total Assets
98,32,2006-2015,20.83,DYNASIM,Total Assets
98,33,2006-2015,21.432,DYNASIM,Total Assets
98,34,2006-2015,24.091,DYNASIM,Total Assets
98,35,2006-2015,26.286,DYNASIM,Total Assets
98,36,2006-2015,29.141,DYNASIM,Total Assets
98,37,2006-2015,29.877,DYNASIM,Total Assets
98,38,2006-2015,32.88,DYNASIM,Total Assets
98,39,2006-2015,33.985,DYNASIM,Total Assets
98,40,2006-2015,37.106,DYNASIM,Total Assets
98,41,2006-2015,38.967,DYNASIM,Total Assets
98,42,2006-2015,43.829,DYNASIM,Total Assets
98,43,2006-2015,47.336,DYNASIM,Total Assets
98,44,2006-2015,46.906,DYNASIM,Total Assets
98,45,2006-2015,52.693,DYNASIM,Total Assets
98,46,2006-2015,51.318,DYNASIM,Total Assets
98,47,2006-2015,56.253,DYNASIM,Total Assets
98,48,2006-2015,62.867,DYNASIM,Total Assets
98,49,2006-2015,63.017,DYNASIM,Total Assets
98,50,2006-2015,67.964,DYNASIM,Total Assets
98,51,2006-2015,71.035,DYNASIM,Total Assets
98,52,2006-2015,72.398,DYNASIM,Total Assets
98,53,2006-2015,75.571,DYNASIM,Total Assets
98,54,2006-2015,78.768,DYNASIM,Total Assets
98,55,2006-2015,80.859,DYNASIM,Total Assets
98,56,2006-2015,83.7,DYNASIM,Total Assets
98,57,2006-2015,86.564,DYNASIM,Total Assets
98,58,2006-2015,89.646,DYNASIM,Total Assets
98,59,2006-2015,92.382,DYNASIM,Total Assets
98,60,2006-2015,94.866,DYNASIM,Total Assets
98,61,2006-2015,98.047,DYNASIM,Total Assets
98,62,2006-2015,100.6,DYNASIM,Total Assets
98,63,2006-2015,102.963,DYNASIM,Total Assets
98,64,2006-2015,102.848,DYNASIM,Total Assets
98,65,2006-2015,103.66,DYNASIM,Total Assets
98,66,2006-2015,103.415,DYNASIM,Total Assets
98,67,2006-2015,102.064,DYNASIM,Total Assets
98,68,2006-2015,101.415,DYNASIM,Total Assets
98,69,2006-2015,100.478,DYNASIM,Total Assets
98,70,2006-2015,99.503,DYNASIM,Total Assets
98,71,2006-2015,98.546,DYNASIM,Total Assets
98,72,2006-2015,97.532,DYNASIM,Total Assets
98,73,2006-2015,95.979,DYNASIM,Total Assets
98,74,2006-2015,93.209,DYNASIM,Total Assets
98,75,2006-2015,91.788,DYNASIM,Total Assets
98,76,2006-2015,88.411,DYNASIM,Total Assets
98,77,2006-2015,84.756,DYNASIM,Total Assets
98,78,2006-2015,82.083,DYNASIM,Total Assets
98,79,2006-2015,80.442,DYNASIM,Total Assets
98,80,2006-2015,85.688,DYNASIM,Total Assets
98,81,2006-2015,102.842,DYNASIM,Total Assets
98,82,2006-2015,NA,DYNASIM,Total Assets
98,83,2006-2015,NA,DYNASIM,Total Assets
98,84,2006-2015,NA,DYNASIM,Total Assets
98,85,2006-2015,NA,DYNASIM,Total Assets
98,86,2006-2015,NA,DYNASIM,Total Assets
98,87,2006-2015,NA,DYNASIM,Total Assets
98,88,2006-2015,NA,DYNASIM,Total Assets
98,89,2006-2015,NA,DYNASIM,Total Assets
98,90,2006-2015,NA,DYNASIM,Total Assets
98,91,2006-2015,NA,DYNASIM,Total Assets
98,92,2006-2015,NA,DYNASIM,Total Assets
100,30,2006-2015,2.194,DYNASIM,Total Assets
100,31,2006-2015,2.518,DYNASIM,Total Assets
100,32,2006-2015,2.915,DYNASIM,Total Assets
100,33,2006-2015,3.151,DYNASIM,Total Assets
100,34,2006-2015,3.416,DYNASIM,Total Assets
100,35,2006-2015,3.607,DYNASIM,Total Assets
100,36,2006-2015,3.932,DYNASIM,Total Assets
100,37,2006-2015,4.327,DYNASIM,Total Assets
100,38,2006-2015,4.621,DYNASIM,Total Assets
100,39,2006-2015,4.926,DYNASIM,Total Assets
100,40,2006-2015,5.232,DYNASIM,Total Assets
100,41,2006-2015,5.875,DYNASIM,Total Assets
100,42,2006-2015,6.253,DYNASIM,Total Assets
100,43,2006-2015,6.657,DYNASIM,Total Assets
100,44,2006-2015,7.007,DYNASIM,Total Assets
100,45,2006-2015,7.543,DYNASIM,Total Assets
100,46,2006-2015,7.558,DYNASIM,Total Assets
100,47,2006-2015,8.24,DYNASIM,Total Assets
100,48,2006-2015,9.062,DYNASIM,Total Assets
100,49,2006-2015,9.115,DYNASIM,Total Assets
100,50,2006-2015,10.428,DYNASIM,Total Assets
100,51,2006-2015,10.919,DYNASIM,Total Assets
100,52,2006-2015,11.306,DYNASIM,Total Assets
100,53,2006-2015,11.795,DYNASIM,Total Assets
100,54,2006-2015,12.22,DYNASIM,Total Assets
100,55,2006-2015,12.661,DYNASIM,Total Assets
100,56,2006-2015,13.138,DYNASIM,Total Assets
100,57,2006-2015,13.576,DYNASIM,Total Assets
100,58,2006-2015,14.082,DYNASIM,Total Assets
100,59,2006-2015,14.575,DYNASIM,Total Assets
100,60,2006-2015,14.987,DYNASIM,Total Assets
100,61,2006-2015,15.346,DYNASIM,Total Assets
100,62,2006-2015,15.706,DYNASIM,Total Assets
100,63,2006-2015,15.992,DYNASIM,Total Assets
100,64,2006-2015,16.16,DYNASIM,Total Assets
100,65,2006-2015,16.218,DYNASIM,Total Assets
100,66,2006-2015,16.163,DYNASIM,Total Assets
100,67,2006-2015,16.019,DYNASIM,Total Assets
100,68,2006-2015,15.944,DYNASIM,Total Assets
100,69,2006-2015,15.882,DYNASIM,Total Assets
100,70,2006-2015,15.715,DYNASIM,Total Assets
100,71,2006-2015,15.534,DYNASIM,Total Assets
100,72,2006-2015,15.298,DYNASIM,Total Assets
100,73,2006-2015,15.106,DYNASIM,Total Assets
100,74,2006-2015,14.484,DYNASIM,Total Assets
100,75,2006-2015,14.446,DYNASIM,Total Assets
100,76,2006-2015,14.374,DYNASIM,Total Assets
100,77,2006-2015,14.314,DYNASIM,Total Assets
100,78,2006-2015,14.26,DYNASIM,Total Assets
100,79,2006-2015,14.823,DYNASIM,Total Assets
100,80,2006-2015,15.154,DYNASIM,Total Assets
100,81,2006-2015,14.656,DYNASIM,Total Assets
100,82,2006-2015,NA,DYNASIM,Total Assets
100,83,2006-2015,NA,DYNASIM,Total Assets
100,84,2006-2015,NA,DYNASIM,Total Assets
100,85,2006-2015,NA,DYNASIM,Total Assets
100,86,2006-2015,NA,DYNASIM,Total Assets
100,87,2006-2015,NA,DYNASIM,Total Assets
100,88,2006-2015,NA,DYNASIM,Total Assets
100,89,2006-2015,NA,DYNASIM,Total Assets
100,90,2006-2015,NA,DYNASIM,Total Assets
100,91,2006-2015,NA,DYNASIM,Total Assets
100,92,2006-2015,NA,DYNASIM,Total Assets
5,30,2016-2025,-0.15,DYNASIM,Total Assets
5,31,2016-2025,-0.147,DYNASIM,Total Assets
5,32,2016-2025,-0.147,DYNASIM,Total Assets
5,33,2016-2025,-0.141,DYNASIM,Total Assets
5,34,2016-2025,-0.14,DYNASIM,Total Assets
5,35,2016-2025,-0.132,DYNASIM,Total Assets
5,36,2016-2025,-0.128,DYNASIM,Total Assets
5,37,2016-2025,-0.128,DYNASIM,Total Assets
5,38,2016-2025,-0.122,DYNASIM,Total Assets
5,39,2016-2025,-0.112,DYNASIM,Total Assets
5,40,2016-2025,-0.115,DYNASIM,Total Assets
5,41,2016-2025,-0.106,DYNASIM,Total Assets
5,42,2016-2025,-0.107,DYNASIM,Total Assets
5,43,2016-2025,-0.102,DYNASIM,Total Assets
5,44,2016-2025,-0.091,DYNASIM,Total Assets
5,45,2016-2025,-0.097,DYNASIM,Total Assets
5,46,2016-2025,-0.083,DYNASIM,Total Assets
5,47,2016-2025,-0.083,DYNASIM,Total Assets
5,48,2016-2025,-0.084,DYNASIM,Total Assets
5,49,2016-2025,-0.074,DYNASIM,Total Assets
5,50,2016-2025,-0.073,DYNASIM,Total Assets
5,51,2016-2025,-0.02,DYNASIM,Total Assets
5,52,2016-2025,-0.02,DYNASIM,Total Assets
5,53,2016-2025,-0.02,DYNASIM,Total Assets
5,54,2016-2025,-0.02,DYNASIM,Total Assets
5,55,2016-2025,-0.02,DYNASIM,Total Assets
5,56,2016-2025,-0.02,DYNASIM,Total Assets
5,57,2016-2025,-0.02,DYNASIM,Total Assets
5,58,2016-2025,-0.013,DYNASIM,Total Assets
5,59,2016-2025,-0.014,DYNASIM,Total Assets
5,60,2016-2025,-0.008,DYNASIM,Total Assets
5,61,2016-2025,-0.004,DYNASIM,Total Assets
5,62,2016-2025,-0.004,DYNASIM,Total Assets
5,63,2016-2025,-0.007,DYNASIM,Total Assets
5,64,2016-2025,-0.009,DYNASIM,Total Assets
5,65,2016-2025,-0.009,DYNASIM,Total Assets
5,66,2016-2025,-0.009,DYNASIM,Total Assets
5,67,2016-2025,-0.003,DYNASIM,Total Assets
5,68,2016-2025,-0.013,DYNASIM,Total Assets
5,69,2016-2025,-0.015,DYNASIM,Total Assets
5,70,2016-2025,-0.008,DYNASIM,Total Assets
5,71,2016-2025,0.001,DYNASIM,Total Assets
5,72,2016-2025,NA,DYNASIM,Total Assets
5,73,2016-2025,NA,DYNASIM,Total Assets
5,74,2016-2025,NA,DYNASIM,Total Assets
5,75,2016-2025,NA,DYNASIM,Total Assets
5,76,2016-2025,NA,DYNASIM,Total Assets
5,77,2016-2025,NA,DYNASIM,Total Assets
5,78,2016-2025,NA,DYNASIM,Total Assets
5,79,2016-2025,NA,DYNASIM,Total Assets
5,80,2016-2025,NA,DYNASIM,Total Assets
5,81,2016-2025,NA,DYNASIM,Total Assets
5,82,2016-2025,NA,DYNASIM,Total Assets
5,83,2016-2025,NA,DYNASIM,Total Assets
5,84,2016-2025,NA,DYNASIM,Total Assets
5,85,2016-2025,NA,DYNASIM,Total Assets
5,86,2016-2025,NA,DYNASIM,Total Assets
5,87,2016-2025,NA,DYNASIM,Total Assets
5,88,2016-2025,NA,DYNASIM,Total Assets
5,89,2016-2025,NA,DYNASIM,Total Assets
5,90,2016-2025,NA,DYNASIM,Total Assets
5,91,2016-2025,NA,DYNASIM,Total Assets
5,92,2016-2025,NA,DYNASIM,Total Assets
10,30,2016-2025,-0.112,DYNASIM,Total Assets
10,31,2016-2025,-0.099,DYNASIM,Total Assets
10,32,2016-2025,-0.097,DYNASIM,Total Assets
10,33,2016-2025,-0.09,DYNASIM,Total Assets
10,34,2016-2025,-0.086,DYNASIM,Total Assets
10,35,2016-2025,-0.074,DYNASIM,Total Assets
10,36,2016-2025,-0.066,DYNASIM,Total Assets
10,37,2016-2025,-0.061,DYNASIM,Total Assets
10,38,2016-2025,-0.05,DYNASIM,Total Assets
10,39,2016-2025,-0.037,DYNASIM,Total Assets
10,40,2016-2025,-0.035,DYNASIM,Total Assets
10,41,2016-2025,-0.017,DYNASIM,Total Assets
10,42,2016-2025,-0.011,DYNASIM,Total Assets
10,43,2016-2025,-0.009,DYNASIM,Total Assets
10,44,2016-2025,0.016,DYNASIM,Total Assets
10,45,2016-2025,0.013,DYNASIM,Total Assets
10,46,2016-2025,0.032,DYNASIM,Total Assets
10,47,2016-2025,0.033,DYNASIM,Total Assets
10,48,2016-2025,0.038,DYNASIM,Total Assets
10,49,2016-2025,0.051,DYNASIM,Total Assets
10,50,2016-2025,0.054,DYNASIM,Total Assets
10,51,2016-2025,0.083,DYNASIM,Total Assets
10,52,2016-2025,0.093,DYNASIM,Total Assets
10,53,2016-2025,0.108,DYNASIM,Total Assets
10,54,2016-2025,0.12,DYNASIM,Total Assets
10,55,2016-2025,0.14,DYNASIM,Total Assets
10,56,2016-2025,0.164,DYNASIM,Total Assets
10,57,2016-2025,0.179,DYNASIM,Total Assets
10,58,2016-2025,0.2,DYNASIM,Total Assets
10,59,2016-2025,0.215,DYNASIM,Total Assets
10,60,2016-2025,0.228,DYNASIM,Total Assets
10,61,2016-2025,0.236,DYNASIM,Total Assets
10,62,2016-2025,0.241,DYNASIM,Total Assets
10,63,2016-2025,0.23,DYNASIM,Total Assets
10,64,2016-2025,0.231,DYNASIM,Total Assets
10,65,2016-2025,0.234,DYNASIM,Total Assets
10,66,2016-2025,0.237,DYNASIM,Total Assets
10,67,2016-2025,0.243,DYNASIM,Total Assets
10,68,2016-2025,0.227,DYNASIM,Total Assets
10,69,2016-2025,0.225,DYNASIM,Total Assets
10,70,2016-2025,0.276,DYNASIM,Total Assets
10,71,2016-2025,0.315,DYNASIM,Total Assets
10,72,2016-2025,NA,DYNASIM,Total Assets
10,73,2016-2025,NA,DYNASIM,Total Assets
10,74,2016-2025,NA,DYNASIM,Total Assets
10,75,2016-2025,NA,DYNASIM,Total Assets
10,76,2016-2025,NA,DYNASIM,Total Assets
10,77,2016-2025,NA,DYNASIM,Total Assets
10,78,2016-2025,NA,DYNASIM,Total Assets
10,79,2016-2025,NA,DYNASIM,Total Assets
10,80,2016-2025,NA,DYNASIM,Total Assets
10,81,2016-2025,NA,DYNASIM,Total Assets
10,82,2016-2025,NA,DYNASIM,Total Assets
10,83,2016-2025,NA,DYNASIM,Total Assets
10,84,2016-2025,NA,DYNASIM,Total Assets
10,85,2016-2025,NA,DYNASIM,Total Assets
10,86,2016-2025,NA,DYNASIM,Total Assets
10,87,2016-2025,NA,DYNASIM,Total Assets
10,88,2016-2025,NA,DYNASIM,Total Assets
10,89,2016-2025,NA,DYNASIM,Total Assets
10,90,2016-2025,NA,DYNASIM,Total Assets
10,91,2016-2025,NA,DYNASIM,Total Assets
10,92,2016-2025,NA,DYNASIM,Total Assets
20,30,2016-2025,-0.009,DYNASIM,Total Assets
20,31,2016-2025,0.015,DYNASIM,Total Assets
20,32,2016-2025,0.025,DYNASIM,Total Assets
20,33,2016-2025,0.038,DYNASIM,Total Assets
20,34,2016-2025,0.054,DYNASIM,Total Assets
20,35,2016-2025,0.073,DYNASIM,Total Assets
20,36,2016-2025,0.096,DYNASIM,Total Assets
20,37,2016-2025,0.116,DYNASIM,Total Assets
20,38,2016-2025,0.126,DYNASIM,Total Assets
20,39,2016-2025,0.161,DYNASIM,Total Assets
20,40,2016-2025,0.185,DYNASIM,Total Assets
20,41,2016-2025,0.217,DYNASIM,Total Assets
20,42,2016-2025,0.244,DYNASIM,Total Assets
20,43,2016-2025,0.27,DYNASIM,Total Assets
20,44,2016-2025,0.294,DYNASIM,Total Assets
20,45,2016-2025,0.316,DYNASIM,Total Assets
20,46,2016-2025,0.351,DYNASIM,Total Assets
20,47,2016-2025,0.371,DYNASIM,Total Assets
20,48,2016-2025,0.394,DYNASIM,Total Assets
20,49,2016-2025,0.428,DYNASIM,Total Assets
20,50,2016-2025,0.451,DYNASIM,Total Assets
20,51,2016-2025,0.521,DYNASIM,Total Assets
20,52,2016-2025,0.574,DYNASIM,Total Assets
20,53,2016-2025,0.636,DYNASIM,Total Assets
